match_time,home_team,away_team,home_goals,away_goals,category
2024-09-28T18:03:00+09:00,鹿児島ユナイテッドＦＣ,水戸ホーリーホック,3,0,J2
2024-09-28T18:03:00+09:00,ＦＣ琉球,ＦＣ大阪,1,1,J3
2024-09-28T18:04:00+09:00,ＦＣ今治,ヴァンラーレ八戸,3,1,J3
2024-09-28T19:03:00+09:00,湘南ベルマーレ,鹿島アントラーズ,3,2,J1
2024-09-28T19:03:00+09:00,サンフレッチェ広島,ＦＣ町田ゼルビア,2,0,J1
2024-09-28T19:03:00+09:00,ヴィッセル神戸,浦和レッズ,1,0,J1
2024-09-28T19:03:00+09:00,大分トリニータ,藤枝ＭＹＦＣ,2,0,J2
2024-09-28T19:04:00+09:00,サガン鳥栖,アビスパ福岡,0,0,J1
2024-09-29T13:03:00+09:00,福島ユナイテッドＦＣ,ＡＣ長野パルセイロ,0,0,J3
2024-09-29T14:03:00+09:00,ファジアーノ岡山,Ｖ・ファーレン長崎,1,0,J2
2024-09-29T14:03:00+09:00,ブラウブリッツ秋田,徳島ヴォルティス,2,0,J2
2024-09-29T14:03:00+09:00,レノファ山口ＦＣ,ベガルタ仙台,0,1,J2
2024-09-29T14:03:00+09:00,岩手,ギラヴァンツ北九州,3,1,J3
2024-09-29T14:03:00+09:00,松本山雅ＦＣ,奈良クラブ,1,1,J3
2024-09-29T14:08:00+09:00,カターレ富山,カマタマーレ讃岐,2,2,J3
2024-09-29T15:33:00+09:00,いわきＦＣ,栃木,0,0,J2
2024-09-29T18:03:00+09:00,ザスパ群馬,ロアッソ熊本,2,3,J2
2024-09-29T18:03:00+09:00,愛媛ＦＣ,ジェフユナイテッド千葉,1,2,J2
2024-09-29T18:04:00+09:00,テゲバジャーロ宮崎,ガイナーレ鳥取,2,0,J3
2024-10-02T19:03:00+09:00,セレッソ大阪,ガンバ大阪,1,0,J1
2024-10-02T19:03:00+09:00,カマタマーレ讃岐,福島ユナイテッドＦＣ,4,1,J3
2024-10-04T19:03:00+09:00,ＦＣ大阪,岩手,1,0,J3
2024-10-04T19:04:00+09:00,アビスパ福岡,名古屋グランパス,1,0,J1
2024-10-05T14:03:00+09:00,アルビレックス新潟,鹿島アントラーズ,0,4,J1
2024-10-05T14:03:00+09:00,ヴァンフォーレ甲府,ファジアーノ岡山,3,1,J2
2024-10-05T14:03:00+09:00,ジェフユナイテッド千葉,ザスパ群馬,1,0,J2
2024-10-05T14:03:00+09:00,YS横浜,ＦＣ琉球,2,0,J3
2024-10-05T14:03:00+09:00,奈良クラブ,ＲＢ大宮アルディージャ,0,0,J3
2024-10-05T15:03:00+09:00,ＦＣ東京,サガン鳥栖,1,1,J1
2024-10-05T15:03:00+09:00,ＦＣ町田ゼルビア,川崎フロンターレ,1,4,J1
2024-10-05T16:03:00+09:00,柏レイソル,横浜Ｆ・マリノス,1,0,J1
2024-10-05T16:03:00+09:00,浦和レッズ,セレッソ大阪,0,1,J1
2024-10-05T16:33:00+09:00,ＡＣ長野パルセイロ,松本山雅ＦＣ,1,1,J3
2024-10-05T17:03:00+09:00,藤枝ＭＹＦＣ,いわきＦＣ,1,1,J2
2024-10-05T17:33:00+09:00,ガンバ大阪,北海道コンサドーレ札幌,2,1,J1
2024-10-06T12:57:00+09:00,カターレ富山,ＦＣ今治,0,0,J3
2024-10-06T13:03:00+09:00,ヴァンラーレ八戸,沼津,1,0,J3
2024-10-06T13:04:00+09:00,福島ユナイテッドＦＣ,ＦＣ岐阜,4,3,J3
2024-10-06T14:03:00+09:00,京都サンガF.C.,ヴィッセル神戸,2,3,J1
2024-10-06T14:03:00+09:00,横浜ＦＣ,鹿児島ユナイテッドＦＣ,1,0,J2
2024-10-06T14:03:00+09:00,水戸ホーリーホック,清水エスパルス,2,2,J2
2024-10-06T14:03:00+09:00,栃木,愛媛ＦＣ,1,1,J2
2024-10-06T14:03:00+09:00,モンテディオ山形,レノファ山口ＦＣ,2,0,J2
2024-10-06T14:03:00+09:00,Ｖ・ファーレン長崎,大分トリニータ,4,1,J2
2024-10-06T14:03:00+09:00,ＳＣ相模原,ギラヴァンツ北九州,0,3,J3
2024-10-06T14:03:00+09:00,カマタマーレ讃岐,ガイナーレ鳥取,0,1,J3
2024-10-06T14:04:00+09:00,ロアッソ熊本,徳島ヴォルティス,1,2,J2
2024-10-06T14:05:00+09:00,ツエーゲン金沢,テゲバジャーロ宮崎,1,1,J3
2024-10-06T15:03:00+09:00,ベガルタ仙台,ブラウブリッツ秋田,0,1,J2
2024-10-06T16:03:00+09:00,ジュビロ磐田,サンフレッチェ広島,1,2,J1
2024-10-06T16:03:00+09:00,東京ヴェルディ,湘南ベルマーレ,0,2,J1
2024-10-11T19:03:00+09:00,ＦＣ岐阜,ＡＣ長野パルセイロ,2,1,J3
2024-10-12T12:58:00+09:00,ＦＣ今治,YS横浜,3,1,J3
2024-10-12T13:03:00+09:00,ギラヴァンツ北九州,ヴァンラーレ八戸,0,3,J3
2024-10-12T16:03:00+09:00,テゲバジャーロ宮崎,カターレ富山,1,1,J3
2024-10-12T17:03:00+09:00,ＦＣ琉球,ＳＣ相模原,2,1,J3
2024-10-13T13:03:00+09:00,松本山雅ＦＣ,ツエーゲン金沢,1,1,J3
2024-10-13T13:03:00+09:00,ガイナーレ鳥取,岩手,2,1,J3
2024-10-13T14:03:00+09:00,ＲＢ大宮アルディージャ,福島ユナイテッドＦＣ,3,2,J3
2024-10-13T14:03:00+09:00,奈良クラブ,ＦＣ大阪,0,1,J3
2024-10-13T14:03:00+09:00,沼津,カマタマーレ讃岐,1,2,J3
2024-10-18T19:03:00+09:00,ヴィッセル神戸,ＦＣ東京,0,2,J1
2024-10-18T19:05:00+09:00,川崎フロンターレ,ガンバ大阪,1,1,J1
2024-10-18T19:33:00+09:00,横浜Ｆ・マリノス,アルビレックス新潟,0,0,J1
2024-10-19T13:04:00+09:00,ＦＣ大阪,ギラヴァンツ北九州,3,2,J3
2024-10-19T13:58:00+09:00,鹿児島ユナイテッドＦＣ,愛媛ＦＣ,4,0,J2
2024-10-19T14:03:00+09:00,柏レイソル,ＦＣ町田ゼルビア,1,1,J1
2024-10-19T14:03:00+09:00,鹿島アントラーズ,アビスパ福岡,0,0,J1
2024-10-19T14:03:00+09:00,名古屋グランパス,北海道コンサドーレ札幌,0,2,J1
2024-10-19T14:03:00+09:00,京都サンガF.C.,サガン鳥栖,2,0,J1
2024-10-19T14:03:00+09:00,ジェフユナイテッド千葉,ヴァンフォーレ甲府,2,1,J2
2024-10-19T14:03:00+09:00,ＲＢ大宮アルディージャ,ＦＣ今治,1,1,J3
2024-10-19T14:04:00+09:00,ベガルタ仙台,横浜ＦＣ,3,0,J2
2024-10-19T15:03:00+09:00,湘南ベルマーレ,サンフレッチェ広島,2,1,J1
2024-10-19T15:03:00+09:00,セレッソ大阪,ジュビロ磐田,1,2,J1
2024-10-19T15:03:00+09:00,ＡＣ長野パルセイロ,ＦＣ琉球,1,1,J3
2024-10-19T17:03:00+09:00,東京ヴェルディ,浦和レッズ,2,1,J1
2024-10-20T13:03:00+09:00,ブラウブリッツ秋田,Ｖ・ファーレン長崎,1,2,J2
2024-10-20T13:03:00+09:00,ヴァンラーレ八戸,奈良クラブ,0,0,J3
2024-10-20T13:03:00+09:00,岩手,ＦＣ岐阜,0,6,J3
2024-10-20T13:03:00+09:00,ツエーゲン金沢,沼津,0,1,J3
2024-10-20T13:13:00+09:00,清水エスパルス,モンテディオ山形,1,2,J2
2024-10-20T14:03:00+09:00,ファジアーノ岡山,いわきＦＣ,2,1,J2
2024-10-20T14:03:00+09:00,大分トリニータ,水戸ホーリーホック,0,0,J2
2024-10-20T14:03:00+09:00,徳島ヴォルティス,藤枝ＭＹＦＣ,3,0,J2
2024-10-20T14:03:00+09:00,カターレ富山,福島ユナイテッドＦＣ,1,4,J3
2024-10-20T14:03:00+09:00,松本山雅ＦＣ,ガイナーレ鳥取,3,4,J3
2024-10-20T14:03:00+09:00,カマタマーレ讃岐,テゲバジャーロ宮崎,0,4,J3
2024-10-20T14:04:00+09:00,ザスパ群馬,栃木,0,0,J2
2024-10-20T14:04:00+09:00,ＳＣ相模原,YS横浜,2,1,J3
2024-10-20T15:03:00+09:00,ロアッソ熊本,レノファ山口ＦＣ,1,1,J2
2024-10-23T19:03:00+09:00,ガンバ大阪,名古屋グランパス,3,2,J1
2024-10-23T19:03:00+09:00,アルビレックス新潟,東京ヴェルディ,0,2,J1
2024-10-23T19:33:00+09:00,浦和レッズ,柏レイソル,1,0,J1
2024-10-26T13:54:00+09:00,いわきＦＣ,水戸ホーリーホック,1,2,J2
2024-10-26T14:03:00+09:00,藤枝ＭＹＦＣ,ジェフユナイテッド千葉,2,3,J2
2024-10-26T14:03:00+09:00,ギラヴァンツ北九州,ツエーゲン金沢,1,2,J3
2024-10-26T14:03:00+09:00,YS横浜,松本山雅ＦＣ,0,2,J3
2024-10-26T14:03:00+09:00,奈良クラブ,カマタマーレ讃岐,2,2,J3
2024-10-26T15:03:00+09:00,ＦＣ岐阜,ＦＣ今治,4,1,J3
2024-10-26T17:03:00+09:00,ＦＣ琉球,ヴァンラーレ八戸,1,1,J3
2024-10-27T13:03:00+09:00,Ｖ・ファーレン長崎,鹿児島ユナイテッドＦＣ,4,1,J2
2024-10-27T13:03:00+09:00,ガイナーレ鳥取,カターレ富山,2,2,J3
2024-10-27T13:03:00+09:00,岩手,ＲＢ大宮アルディージャ,1,2,J3
2024-10-27T14:03:00+09:00,ザスパ群馬,徳島ヴォルティス,0,2,J2
2024-10-27T14:03:00+09:00,ブラウブリッツ秋田,大分トリニータ,0,2,J2
2024-10-27T14:03:00+09:00,栃木,清水エスパルス,0,1,J2
2024-10-27T14:03:00+09:00,レノファ山口ＦＣ,ヴァンフォーレ甲府,2,0,J2
2024-10-27T14:03:00+09:00,福島ユナイテッドＦＣ,ＳＣ相模原,2,3,J3
2024-10-27T14:03:00+09:00,テゲバジャーロ宮崎,ＦＣ大阪,1,0,J3
2024-10-27T14:03:00+09:00,沼津,ＡＣ長野パルセイロ,1,1,J3
2024-10-27T14:04:00+09:00,モンテディオ山形,ロアッソ熊本,1,0,J2
2024-10-27T14:04:00+09:00,横浜ＦＣ,ファジアーノ岡山,2,4,J2
2024-10-27T16:03:00+09:00,愛媛ＦＣ,ベガルタ仙台,0,2,J2
2024-10-30T19:03:00+09:00,横浜Ｆ・マリノス,浦和レッズ,0,0,J1
2024-11-01T19:03:00+09:00,川崎フロンターレ,鹿島アントラーズ,1,3,J1
2024-11-01T19:03:00+09:00,ヴィッセル神戸,ジュビロ磐田,2,0,J1
2024-11-02T14:03:00+09:00,ＲＢ大宮アルディージャ,ガイナーレ鳥取,5,4,J3
2024-11-02T14:03:00+09:00,ＳＣ相模原,カターレ富山,2,2,J3
2024-11-02T14:03:00+09:00,ギラヴァンツ北九州,沼津,1,1,J3
2024-11-02T14:03:00+09:00,松本山雅ＦＣ,テゲバジャーロ宮崎,1,0,J3
2024-11-02T14:03:00+09:00,YS横浜,ＡＣ長野パルセイロ,1,1,J3
2024-11-02T14:26:00+09:00,奈良クラブ,福島ユナイテッドＦＣ,1,1,J3
2024-11-02T15:03:00+09:00,ＦＣ岐阜,ＦＣ大阪,2,0,J3
2024-11-03T13:03:00+09:00,サンフレッチェ広島,京都サンガF.C.,0,1,J1
2024-11-03T13:04:00+09:00,北海道コンサドーレ札幌,セレッソ大阪,1,1,J1
2024-11-03T13:04:00+09:00,ファジアーノ岡山,藤枝ＭＹＦＣ,2,0,J2
2024-11-03T13:04:00+09:00,ＦＣ今治,ＦＣ琉球,2,1,J3
2024-11-03T13:04:00+09:00,ヴァンラーレ八戸,カマタマーレ讃岐,3,3,J3
2024-11-03T14:03:00+09:00,ＦＣ東京,湘南ベルマーレ,0,2,J1
2024-11-03T14:03:00+09:00,サガン鳥栖,ＦＣ町田ゼルビア,2,1,J1
2024-11-03T14:03:00+09:00,ジェフユナイテッド千葉,Ｖ・ファーレン長崎,1,2,J2
2024-11-03T14:03:00+09:00,清水エスパルス,いわきＦＣ,1,0,J2
2024-11-03T14:03:00+09:00,水戸ホーリーホック,モンテディオ山形,1,3,J2
2024-11-03T14:03:00+09:00,横浜ＦＣ,栃木,0,0,J2
2024-11-03T14:03:00+09:00,徳島ヴォルティス,鹿児島ユナイテッドＦＣ,1,0,J2
2024-11-03T14:03:00+09:00,大分トリニータ,ザスパ群馬,2,1,J2
2024-11-03T14:03:00+09:00,ヴァンフォーレ甲府,ブラウブリッツ秋田,1,2,J2
2024-11-03T14:03:00+09:00,ツエーゲン金沢,岩手,1,1,J3
2024-11-03T15:05:00+09:00,アビスパ福岡,柏レイソル,2,1,J1
2024-11-03T16:04:00+09:00,愛媛ＦＣ,レノファ山口ＦＣ,1,1,J2
2024-11-04T14:03:00+09:00,ロアッソ熊本,ベガルタ仙台,3,1,J2
2024-11-09T13:03:00+09:00,ＦＣ大阪,YS横浜,5,0,J3
2024-11-09T14:03:00+09:00,鹿島アントラーズ,名古屋グランパス,0,0,J1
2024-11-09T14:03:00+09:00,サガン鳥栖,横浜Ｆ・マリノス,1,2,J1
2024-11-09T14:03:00+09:00,京都サンガF.C.,川崎フロンターレ,1,1,J1
2024-11-09T14:03:00+09:00,ＦＣ町田ゼルビア,ＦＣ東京,3,0,J1
2024-11-09T14:03:00+09:00,湘南ベルマーレ,北海道コンサドーレ札幌,1,1,J1
2024-11-09T14:03:00+09:00,ＡＣ長野パルセイロ,ヴァンラーレ八戸,0,1,J3
2024-11-09T14:03:00+09:00,岩手,松本山雅ＦＣ,1,6,J3
2024-11-09T15:03:00+09:00,柏レイソル,アルビレックス新潟,1,1,J1
2024-11-09T15:03:00+09:00,セレッソ大阪,アビスパ福岡,1,0,J1
2024-11-09T15:03:00+09:00,ジュビロ磐田,ガンバ大阪,3,4,J1
2024-11-10T13:03:00+09:00,ガイナーレ鳥取,ＦＣ今治,0,5,J3
2024-11-10T14:03:00+09:00,東京ヴェルディ,ヴィッセル神戸,1,1,J1
2024-11-10T14:03:00+09:00,清水エスパルス,ロアッソ熊本,1,0,J2
2024-11-10T14:03:00+09:00,レノファ山口ＦＣ,横浜ＦＣ,0,0,J2
2024-11-10T14:03:00+09:00,いわきＦＣ,ザスパ群馬,3,0,J2
2024-11-10T14:03:00+09:00,ヴァンフォーレ甲府,水戸ホーリーホック,3,1,J2
2024-11-10T14:03:00+09:00,Ｖ・ファーレン長崎,愛媛ＦＣ,5,2,J2
2024-11-10T14:03:00+09:00,栃木,徳島ヴォルティス,0,0,J2
2024-11-10T14:03:00+09:00,鹿児島ユナイテッドＦＣ,ファジアーノ岡山,0,0,J2
2024-11-10T14:03:00+09:00,ブラウブリッツ秋田,藤枝ＭＹＦＣ,1,0,J2
2024-11-10T14:03:00+09:00,ベガルタ仙台,大分トリニータ,2,1,J2
2024-11-10T14:03:00+09:00,カマタマーレ讃岐,ギラヴァンツ北九州,1,2,J3
2024-11-10T14:03:00+09:00,ＳＣ相模原,奈良クラブ,1,2,J3
2024-11-10T14:03:00+09:00,カターレ富山,ＦＣ岐阜,2,2,J3
2024-11-10T14:03:00+09:00,ツエーゲン金沢,福島ユナイテッドＦＣ,1,2,J3
2024-11-10T14:03:00+09:00,沼津,テゲバジャーロ宮崎,1,2,J3
2024-11-10T14:04:00+09:00,モンテディオ山形,ジェフユナイテッド千葉,4,0,J2
2024-11-10T15:03:00+09:00,浦和レッズ,サンフレッチェ広島,3,0,J1
2024-11-10T15:03:00+09:00,ＦＣ琉球,ＲＢ大宮アルディージャ,1,1,J3
2024-11-15T19:04:00+09:00,ＦＣ大阪,ＳＣ相模原,1,0,J3
2024-11-16T14:03:00+09:00,ジュビロ磐田,横浜Ｆ・マリノス,3,4,J1
2024-11-16T14:03:00+09:00,松本山雅ＦＣ,ＦＣ琉球,2,1,J3
2024-11-16T14:03:00+09:00,カマタマーレ讃岐,ＦＣ今治,0,1,J3
2024-11-16T14:03:00+09:00,ギラヴァンツ北九州,ＡＣ長野パルセイロ,1,1,J3
2024-11-16T15:03:00+09:00,ＦＣ岐阜,ＲＢ大宮アルディージャ,2,2,J3
2024-11-17T13:05:00+09:00,ガイナーレ鳥取,ツエーゲン金沢,1,0,J3
2024-11-17T13:08:00+09:00,カターレ富山,ヴァンラーレ八戸,3,1,J3
2024-11-17T14:03:00+09:00,京都サンガF.C.,鹿島アントラーズ,0,0,J1
2024-11-17T14:03:00+09:00,テゲバジャーロ宮崎,YS横浜,3,2,J3
2024-11-17T14:03:00+09:00,福島ユナイテッドＦＣ,沼津,2,1,J3
2024-11-17T14:04:00+09:00,奈良クラブ,岩手,1,0,J3
2024-11-22T19:00:00+09:00,浦和レッズ,川崎フロンターレ,1,1,J1
2024-11-24T14:03:00+09:00,ＦＣ今治,テゲバジャーロ宮崎,1,0,J3
2024-11-24T14:03:00+09:00,ＲＢ大宮アルディージャ,カターレ富山,1,2,J3
2024-11-24T14:03:00+09:00,ＳＣ相模原,ガイナーレ鳥取,1,0,J3
2024-11-24T14:03:00+09:00,岩手,福島ユナイテッドＦＣ,1,4,J3
2024-11-24T14:03:00+09:00,YS横浜,ギラヴァンツ北九州,2,3,J3
2024-11-24T14:03:00+09:00,ＡＣ長野パルセイロ,カマタマーレ讃岐,0,2,J3
2024-11-24T14:03:00+09:00,ヴァンラーレ八戸,ＦＣ大阪,1,1,J3
2024-11-24T14:03:00+09:00,ＦＣ琉球,ＦＣ岐阜,0,2,J3
2024-11-24T14:04:00+09:00,ツエーゲン金沢,奈良クラブ,1,0,J3
2024-11-24T14:04:00+09:00,沼津,松本山雅ＦＣ,0,1,J3
2024-11-30T14:03:00+09:00,柏レイソル,ヴィッセル神戸,1,1,J1
2024-11-30T14:03:00+09:00,セレッソ大阪,鹿島アントラーズ,0,2,J1
2024-11-30T14:03:00+09:00,アルビレックス新潟,ガンバ大阪,0,1,J1
2024-11-30T14:03:00+09:00,ジュビロ磐田,ＦＣ東京,2,1,J1
2024-11-30T14:03:00+09:00,東京ヴェルディ,川崎フロンターレ,4,5,J1
2024-11-30T14:03:00+09:00,湘南ベルマーレ,横浜Ｆ・マリノス,2,3,J1
2024-11-30T14:03:00+09:00,名古屋グランパス,サガン鳥栖,0,3,J1
2024-11-30T14:03:00+09:00,アビスパ福岡,浦和レッズ,1,0,J1
2024-11-30T14:03:00+09:00,ＦＣ町田ゼルビア,京都サンガF.C.,1,0,J1
2024-12-01T14:03:00+09:00,サンフレッチェ広島,北海道コンサドーレ札幌,5,1,J1
2024-12-08T14:03:00+09:00,ＦＣ東京,セレッソ大阪,3,0,J1
2024-12-08T14:03:00+09:00,京都サンガF.C.,東京ヴェルディ,0,0,J1
2024-12-08T14:03:00+09:00,川崎フロンターレ,アビスパ福岡,3,1,J1
2024-12-08T14:03:00+09:00,サガン鳥栖,ジュビロ磐田,3,0,J1
2024-12-08T14:03:00+09:00,ガンバ大阪,サンフレッチェ広島,3,1,J1
2024-12-08T14:03:00+09:00,横浜Ｆ・マリノス,名古屋グランパス,0,2,J1
2024-12-08T14:03:00+09:00,北海道コンサドーレ札幌,柏レイソル,1,0,J1
2024-12-08T14:03:00+09:00,鹿島アントラーズ,ＦＣ町田ゼルビア,3,1,J1
2024-12-08T14:04:00+09:00,ヴィッセル神戸,湘南ベルマーレ,3,0,J1
2024-12-08T14:04:00+09:00,浦和レッズ,アルビレックス新潟,0,0,J1
2025-02-14T19:03:00+09:00,ガンバ大阪,セレッソ大阪,2,5,J1
2025-02-15T14:03:00+09:00,横浜Ｆ・マリノス,アルビレックス新潟,1,1,J1
2025-02-15T14:03:00+09:00,ヴィッセル神戸,浦和レッズ,0,0,J1
2025-02-15T14:03:00+09:00,横浜ＦＣ,ＦＣ東京,0,1,J1
2025-02-15T14:03:00+09:00,サガン鳥栖,ベガルタ仙台,0,1,J2
2025-02-15T14:03:00+09:00,ヴァンフォーレ甲府,レノファ山口ＦＣ,1,0,J2
2025-02-15T14:03:00+09:00,いわきＦＣ,ジェフユナイテッド千葉,0,2,J2
2025-02-15T14:03:00+09:00,藤枝ＭＹＦＣ,徳島ヴォルティス,0,2,J2
2025-02-15T14:03:00+09:00,ＲＢ大宮アルディージャ,モンテディオ山形,2,1,J2
2025-02-15T14:03:00+09:00,栃木シティ,ＳＣ相模原,2,1,J3
2025-02-15T14:03:00+09:00,ザスパ群馬,ＦＣ琉球,0,0,J3
2025-02-15T14:04:00+09:00,ファジアーノ岡山,京都サンガF.C.,2,0,J1
2025-02-15T14:04:00+09:00,アビスパ福岡,柏レイソル,0,1,J1
2025-02-15T14:04:00+09:00,ジュビロ磐田,水戸ホーリーホック,3,2,J2
2025-02-15T15:03:00+09:00,川崎フロンターレ,名古屋グランパス,4,0,J1
2025-02-15T15:03:00+09:00,湘南ベルマーレ,鹿島アントラーズ,1,0,J1
2025-02-15T19:03:00+09:00,Ｖ・ファーレン長崎,ロアッソ熊本,3,2,J2
2025-02-16T12:53:00+09:00,愛媛ＦＣ,カターレ富山,0,1,J2
2025-02-16T13:13:00+09:00,ＦＣ今治,ブラウブリッツ秋田,0,1,J2
2025-02-16T14:03:00+09:00,東京ヴェルディ,清水エスパルス,0,1,J1
2025-02-16T14:03:00+09:00,ＦＣ町田ゼルビア,サンフレッチェ広島,1,2,J1
2025-02-16T14:03:00+09:00,大分トリニータ,北海道コンサドーレ札幌,2,0,J2
2025-02-16T14:03:00+09:00,テゲバジャーロ宮崎,ＡＣ長野パルセイロ,0,1,J3
2025-02-16T14:03:00+09:00,栃木ＳＣ,高知ユナイテッドＳＣ,1,0,J3
2025-02-16T14:03:00+09:00,沼津,ガイナーレ鳥取,3,0,J3
2025-02-16T14:04:00+09:00,ＦＣ大阪,ＦＣ岐阜,1,1,J3
2025-02-16T14:04:00+09:00,奈良クラブ,福島ユナイテッドＦＣ,2,2,J3
2025-02-16T15:03:00+09:00,鹿児島ユナイテッドＦＣ,カマタマーレ讃岐,1,1,J3
2025-02-22T14:03:00+09:00,横浜ＦＣ,ファジアーノ岡山,1,0,J1
2025-02-22T14:03:00+09:00,名古屋グランパス,ヴィッセル神戸,2,2,J1
2025-02-22T14:03:00+09:00,京都サンガF.C.,浦和レッズ,1,1,J1
2025-02-22T14:03:00+09:00,柏レイソル,川崎フロンターレ,1,1,J1
2025-02-22T14:03:00+09:00,清水エスパルス,アルビレックス新潟,2,0,J1
2025-02-22T14:03:00+09:00,ＲＢ大宮アルディージャ,ヴァンフォーレ甲府,1,0,J2
2025-02-22T14:03:00+09:00,ジェフユナイテッド千葉,カターレ富山,2,0,J2
2025-02-22T14:03:00+09:00,ジュビロ磐田,サガン鳥栖,1,0,J2
2025-02-22T14:03:00+09:00,ＦＣ琉球,ＦＣ大阪,0,1,J3
2025-02-22T14:03:00+09:00,ＳＣ相模原,栃木ＳＣ,1,0,J3
2025-02-22T14:03:00+09:00,ザスパ群馬,栃木シティ,2,0,J3
2025-02-22T14:03:00+09:00,ギラヴァンツ北九州,ＡＣ長野パルセイロ,2,0,J3
2025-02-22T15:03:00+09:00,ガンバ大阪,アビスパ福岡,2,1,J1
2025-02-22T15:03:00+09:00,セレッソ大阪,湘南ベルマーレ,1,2,J1
2025-02-22T15:03:00+09:00,鹿島アントラーズ,東京ヴェルディ,4,0,J1
2025-02-22T15:03:00+09:00,ＦＣ東京,ＦＣ町田ゼルビア,0,1,J1
2025-02-23T13:03:00+09:00,レノファ山口ＦＣ,Ｖ・ファーレン長崎,2,2,J2
2025-02-23T13:03:00+09:00,ロアッソ熊本,北海道コンサドーレ札幌,3,0,J2
2025-02-23T14:00:00+09:00,徳島ヴォルティス,ベガルタ仙台,1,0,J2
2025-02-23T14:03:00+09:00,サンフレッチェ広島,横浜Ｆ・マリノス,1,0,J1
2025-02-23T14:03:00+09:00,ＦＣ今治,藤枝ＭＹＦＣ,0,0,J2
2025-02-23T14:03:00+09:00,大分トリニータ,いわきＦＣ,0,0,J2
2025-02-23T14:03:00+09:00,水戸ホーリーホック,モンテディオ山形,1,0,J2
2025-02-23T14:03:00+09:00,テゲバジャーロ宮崎,福島ユナイテッドＦＣ,3,1,J3
2025-02-23T14:03:00+09:00,カマタマーレ讃岐,奈良クラブ,2,0,J3
2025-02-23T14:03:00+09:00,沼津,松本山雅ＦＣ,1,1,J3
2025-02-23T14:04:00+09:00,鹿児島ユナイテッドＦＣ,ツエーゲン金沢,1,2,J3
2025-02-23T14:05:00+09:00,高知ユナイテッドＳＣ,ガイナーレ鳥取,0,0,J3
2025-02-23T14:05:00+09:00,ＦＣ岐阜,ヴァンラーレ八戸,0,1,J3
2025-02-23T15:03:00+09:00,愛媛ＦＣ,ブラウブリッツ秋田,1,2,J2
2025-02-26T19:01:00+09:00,ファジアーノ岡山,ガンバ大阪,2,0,J1
2025-02-26T19:03:00+09:00,清水エスパルス,サンフレッチェ広島,1,1,J1
2025-02-26T19:03:00+09:00,ＦＣ東京,名古屋グランパス,3,1,J1
2025-02-26T19:03:00+09:00,アビスパ福岡,川崎フロンターレ,1,2,J1
2025-02-26T19:03:00+09:00,柏レイソル,セレッソ大阪,2,1,J1
2025-02-26T19:03:00+09:00,ヴィッセル神戸,京都サンガF.C.,1,1,J1
2025-02-26T19:03:00+09:00,鹿島アントラーズ,アルビレックス新潟,2,1,J1
2025-02-26T19:03:00+09:00,横浜Ｆ・マリノス,横浜ＦＣ,0,0,J1
2025-02-26T19:03:00+09:00,湘南ベルマーレ,浦和レッズ,2,1,J1
2025-02-26T19:03:00+09:00,ＦＣ町田ゼルビア,東京ヴェルディ,0,1,J1
2025-03-01T13:03:00+09:00,ベガルタ仙台,大分トリニータ,2,0,J2
2025-03-01T13:04:00+09:00,横浜Ｆ・マリノス,湘南ベルマーレ,1,1,J1
2025-03-01T14:03:00+09:00,鹿島アントラーズ,ＦＣ東京,2,0,J1
2025-03-01T14:03:00+09:00,ジェフユナイテッド千葉,モンテディオ山形,3,2,J2
2025-03-01T14:03:00+09:00,藤枝ＭＹＦＣ,ブラウブリッツ秋田,2,1,J2
2025-03-01T14:03:00+09:00,Ｖ・ファーレン長崎,ジュビロ磐田,1,0,J2
2025-03-01T14:03:00+09:00,サガン鳥栖,ＦＣ今治,1,4,J2
2025-03-01T14:03:00+09:00,ＳＣ相模原,鹿児島ユナイテッドＦＣ,0,2,J3
2025-03-01T14:03:00+09:00,奈良クラブ,松本山雅ＦＣ,2,1,J3
2025-03-01T14:03:00+09:00,栃木シティ,沼津,0,0,J3
2025-03-01T14:03:00+09:00,ＦＣ岐阜,ギラヴァンツ北九州,2,1,J3
2025-03-01T14:03:00+09:00,ＡＣ長野パルセイロ,ザスパ群馬,3,2,J3
2025-03-01T14:03:00+09:00,ＦＣ琉球,福島ユナイテッドＦＣ,0,1,J3
2025-03-01T15:03:00+09:00,川崎フロンターレ,京都サンガF.C.,0,1,J1
2025-03-01T15:03:00+09:00,ヴィッセル神戸,アビスパ福岡,0,1,J1
2025-03-02T13:03:00+09:00,ロアッソ熊本,ＲＢ大宮アルディージャ,0,4,J2
2025-03-02T14:03:00+09:00,東京ヴェルディ,ガンバ大阪,0,1,J1
2025-03-02T14:03:00+09:00,名古屋グランパス,ＦＣ町田ゼルビア,1,2,J1
2025-03-02T14:03:00+09:00,ファジアーノ岡山,清水エスパルス,1,1,J1
2025-03-02T14:03:00+09:00,アルビレックス新潟,セレッソ大阪,2,2,J1
2025-03-02T14:03:00+09:00,いわきＦＣ,徳島ヴォルティス,1,1,J2
2025-03-02T14:03:00+09:00,水戸ホーリーホック,愛媛ＦＣ,1,1,J2
2025-03-02T14:03:00+09:00,レノファ山口ＦＣ,北海道コンサドーレ札幌,2,0,J2
2025-03-02T14:03:00+09:00,カターレ富山,ヴァンフォーレ甲府,2,0,J2
